year,lat,long,name,energy
1,-6,-3,rabbit,43.0
1,3,1,debris,10.0
1,2,0,grass,95.0
1,-9,-4,debris,12.0
1,9,2,debris,15.0
1,3,8,debris,22.0
1,-1,-3,grass,53.0
1,0,4,grass,101.0
1,-6,-2,grass,71.0
1,-5,6,debris,69.0
1,-7,10,rabbit,45.4
1,6,-2,debris,21.0
1,4,1,wolf,304.9
1,-8,-2,grass,81.0
1,-10,0,grass,77.0
1,0,5,grass,69.0
1,2,-3,grass,85.0
1,-6,2,debris,14.0
1,7,3,grass,81.0
1,-3,-7,debris,27.0
1,-1,5,rabbit,77.0
1,5,-7,debris,40.0
1,5,-11,grass,103.0
1,-5,-4,debris,28.0
1,4,-2,debris,47.0
1,-6,7,debris,31.0
1,5,5,rabbit,38.7
1,6,1,rabbit,12.0
1,3,-8,debris,77.0
1,-1,4,debris,50.0
1,-7,-5,debris,37.0
1,-8,7,rabbit,25.0
1,-4,3,debris,34.0
1,-6,10,rabbit,22.5
1,-4,5,grass,62.0
1,3,5,debris,52.0
1,-2,11,grass,84.0
1,1,1,wolf,282.1
1,-9,5,grass,98.0
1,-1,-6,wolf,345.8
1,-8,-1,debris,64.0
1,4,3,grass,83.0
1,0,3,debris,22.0
1,2,1,wolf,166.8
1,-3,1,rabbit,26.5
1,-9,4,rabbit,26.0
1,-2,-9,debris,58.0
1,-3,-6,debris,34.0
1,11,8,debris,55.0
1,-1,9,debris,72.0
1,3,-5,debris,77.0
1,5,-1,debris,34.0
1,0,-4,debris,26.0
1,-7,-1,wolf,291.0
1,8,-2,grass,67.0
1,3,-3,debris,23.0
1,-4,6,grass,95.0
1,4,-3,debris,20.0
1,-5,4,debris,22.0
1,1,-4,rabbit,18.5
1,-3,-15,debris,31.0
1,-3,-5,debris,37.0
1,1,-5,debris,29.0
1,-5,2,grass,85.0
1,-4,2,debris,3.0
1,-2,2,rabbit,36.0
1,5,-2,rabbit,21.0
1,8,1,debris,38.0
1,1,0,wolf,268.0
1,-10,-8,debris,66.0
1,-1,-4,rabbit,49.5
1,0,2,wolf,167.5
1,-10,4,rabbit,29.2
1,1,-3,grass,76.0
1,6,0,debris,47.0
1,-6,3,debris,61.0
1,2,-5,debris,59.0
1,-1,2,grass,98.0
1,7,-1,debris,67.0
1,10,0,debris,14.0
1,-5,11,debris,3.0
1,-5,-5,debris,19.0
1,-7,0,debris,53.0
1,-2,-1,rabbit,88.5
1,-3,7,debris,47.0
1,3,-2,debris,44.0
1,1,2,wolf,332.5
1,-10,5,rabbit,20.2
1,4,2,rabbit,-1.4
1,-1,1,rabbit,72.8
1,-8,-4,debris,16.0
1,-15,-4,grass,78.0
1,-4,1,rabbit,57.6
1,6,3,debris,23.0
1,-7,2,debris,16.0
1,-3,-1,rabbit,36.9
1,0,-2,grass,89.0
1,7,2,grass,107.0
1,2,3,debris,52.0
1,-7,-4,debris,93.0
1,-5,-7,debris,48.0
1,3,2,rabbit,24.0
1,5,6,debris,32.0
1,-4,4,wolf,258.0
1,5,0,rabbit,23.8
1,8,-7,debris,54.0
1,-3,-3,debris,54.0
1,-9,0,debris,42.0
1,0,6,debris,42.0
1,-6,0,rabbit,9.2
1,-9,-8,debris,60.0
1,-3,2,debris,38.0
1,0,-6,debris,7.0
1,-7,-3,grass,101.0
1,5,3,grass,55.0
1,-9,-5,debris,51.0
1,14,0,debris,63.0
1,-4,-2,rabbit,19.0
1,11,-6,grass,90.0
1,-2,4,rabbit,42.4
1,2,-4,rabbit,37.1
1,4,-5,wolf,309.0
1,-2,3,debris,72.0
1,-9,3,rabbit,51.6
1,-1,7,grass,71.0
1,0,7,grass,94.0
1,2,-1,debris,43.0
1,-7,-10,grass,116.0
1,-1,3,rabbit,21.0
1,-2,1,grass,101.0
1,8,4,debris,50.0
1,14,4,debris,30.0
1,2,6,wolf,262.0
1,-6,6,grass,61.0
1,-4,-1,debris,44.0
1,-1,-2,grass,117.0
1,-1,0,grass,89.0
1,3,6,debris,38.0
1,4,6,rabbit,21.0
1,0,9,grass,90.0
1,2,2,grass,109.0
1,-1,-13,grass,86.0
1,-6,1,rabbit,22.2
1,-2,10,debris,9.0
1,-6,-6,grass,81.0
1,0,-3,grass,83.0
1,-4,-6,grass,104.0
1,-8,2,grass,60.0
1,-6,-7,debris,42.0
1,-1,-7,wolf,265.0
1,-5,-1,grass,78.0
1,-8,-8,debris,39.0
1,12,-2,grass,87.0
1,-7,5,grass,101.0
2,-6,-3,rabbit,21.5
2,3,1,debris,20.0
2,2,0,grass,105.0
2,6,6,rabbit,28.9
2,-9,-4,debris,22.0
2,9,2,debris,25.0
2,3,8,debris,32.0
2,-1,-3,grass,63.0
2,0,4,grass,111.0
2,-6,-2,grass,81.0
2,-5,6,debris,79.0
2,-7,10,rabbit,17.5
2,6,-2,debris,31.0
2,-8,-2,grass,91.0
2,-10,0,grass,87.0
2,0,5,grass,79.0
2,2,-3,rabbit,84.6
2,-6,2,debris,24.0
2,-2,5,rabbit,28.3
2,15,-1,grass,63.0
2,5,-6,wolf,287.0
2,7,3,grass,91.0
2,-3,-7,debris,37.0
2,-1,5,rabbit,38.5
2,5,-7,debris,50.0
2,5,-11,grass,113.0
2,2,-2,rabbit,37.0
2,-5,-4,debris,38.0
2,4,-2,debris,57.0
2,-6,7,debris,41.0
2,3,-8,debris,87.0
2,-1,4,debris,60.0
2,-7,-5,debris,47.0
2,-4,3,debris,44.0
2,0,1,wolf,255.2
2,-4,5,grass,72.0
2,3,5,debris,62.0
2,-2,11,grass,94.0
2,1,1,wolf,301.7
2,-9,5,rabbit,80.0
2,-1,-6,wolf,172.9
2,-8,-1,debris,74.0
2,4,3,wolf,201.3
2,0,3,debris,32.0
2,-4,-3,rabbit,9.0
2,-2,-9,debris,68.0
2,-3,3,rabbit,32.7
2,-3,-6,debris,44.0
2,11,8,debris,65.0
2,-1,9,debris,82.0
2,3,-5,debris,87.0
2,5,-1,debris,44.0
2,0,-4,debris,36.0
2,8,-2,grass,77.0
2,3,-3,debris,33.0
2,-4,6,grass,105.0
2,4,-3,debris,30.0
2,-5,4,debris,32.0
2,7,1,rabbit,20.8
2,-3,5,wolf,230.0
2,-3,-15,debris,41.0
2,-3,-5,debris,47.0
2,1,-5,debris,39.0
2,-5,2,rabbit,105.1
2,4,7,rabbit,11.0
2,-4,2,debris,13.0
2,-2,2,rabbit,71.9
2,8,1,debris,48.0
2,-10,-8,debris,76.0
2,-1,-4,rabbit,24.8
2,-10,4,rabbit,15.2
2,1,-3,rabbit,28.2
2,6,0,debris,57.0
2,-6,3,debris,71.0
2,2,-5,debris,69.0
2,-6,9,rabbit,39.9
2,-1,2,wolf,199.2
2,7,-1,debris,77.0
2,-3,-2,rabbit,11.5
2,10,0,debris,24.0
2,-5,11,debris,13.0
2,1,-1,wolf,248.0
2,-5,-5,debris,29.0
2,-7,0,debris,63.0
2,-2,0,rabbit,27.2
2,-2,-1,rabbit,44.2
2,-7,1,rabbit,10.2
2,-3,7,debris,57.0
2,-1,-1,rabbit,73.3
2,3,-2,debris,54.0
2,-8,-4,debris,26.0
2,-15,-4,grass,88.0
2,6,3,debris,33.0
2,-7,2,debris,26.0
2,0,-2,grass,99.0
2,7,2,rabbit,32.8
2,2,3,debris,62.0
2,-7,-4,debris,103.0
2,-5,-7,debris,58.0
2,1,5,wolf,225.0
2,5,6,debris,42.0
2,8,-7,debris,64.0
2,-3,-3,debris,64.0
2,-9,0,debris,52.0
2,0,6,debris,52.0
2,-9,-8,debris,70.0
2,-3,2,debris,48.0
2,0,-6,debris,17.0
2,-7,-3,grass,111.0
2,5,3,grass,65.0
2,-9,-5,debris,61.0
2,0,-8,wolf,236.0
2,14,0,debris,31.5
2,-4,-2,rabbit,7.9
2,11,-6,grass,100.0
2,-9,1,rabbit,48.2
2,-2,3,debris,82.0
2,-3,0,rabbit,51.9
2,-1,7,grass,81.0
2,0,7,grass,104.0
2,2,-1,debris,53.0
2,-7,-10,grass,126.0
2,-2,-6,wolf,313.0
2,-2,1,rabbit,38.5
2,8,4,debris,60.0
2,14,4,debris,40.0
2,-6,6,grass,71.0
2,-4,-1,debris,54.0
2,-7,-2,wolf,292.7
2,-9,6,rabbit,14.0
2,-11,3,rabbit,24.2
2,6,-1,wolf,324.8
2,-1,-2,grass,127.0
2,-1,0,rabbit,58.6
2,3,6,debris,48.0
2,0,9,grass,100.0
2,2,2,grass,119.0
2,-1,-13,grass,96.0
2,-2,10,debris,19.0
2,-6,-6,grass,91.0
2,-2,-4,rabbit,9.5
2,0,-3,grass,93.0
2,-4,-6,grass,114.0
2,-8,2,rabbit,40.8
2,-6,-7,debris,52.0
2,-5,-1,rabbit,24.1
2,-8,-8,debris,49.0
2,12,-2,grass,97.0
2,-7,5,grass,111.0
3,-6,-3,rabbit,6.9
3,3,1,debris,30.0
3,2,0,grass,115.0
3,-9,-4,debris,32.0
3,9,2,debris,35.0
3,3,8,debris,42.0
3,-1,-3,rabbit,46.0
3,0,4,grass,121.0
3,-6,-2,wolf,308.2
3,-5,6,debris,89.0
3,6,7,rabbit,19.2
3,6,-2,debris,41.0
3,-8,-2,grass,101.0
3,-10,0,rabbit,96.7
3,0,5,grass,89.0
3,2,-3,rabbit,42.3
3,-6,2,debris,34.0
3,15,-1,grass,73.0
3,-9,7,rabbit,3.0
3,7,3,rabbit,83.2
3,0,0,rabbit,68.3
3,-3,-7,debris,47.0
3,-1,5,rabbit,19.2
3,5,-7,debris,60.0
3,5,-11,grass,123.0
3,-5,-4,debris,48.0
3,4,-2,debris,67.0
