year,lat,long,name,energy
1,6,6,debris,56.0
1,1,-7,debris,46.0
1,-12,3,debris,61.0
1,-8,-6,rabbit,16.5
1,1,-1,rabbit,66.5
1,-1,4,debris,28.0
1,7,-5,debris,40.0
1,2,4,debris,45.0
1,-7,0,debris,52.0
1,0,4,grass,114.0
1,-2,-1,rabbit,22.0
1,-6,-2,rabbit,55.0
1,1,8,rabbit,-6.1
1,-2,2,debris,8.0
1,-1,-1,debris,21.0
1,-3,0,rabbit,33.0
1,1,0,debris,16.0
1,2,-3,rabbit,46.6
1,-2,5,debris,45.0
1,-4,-5,rabbit,36.0
1,-2,13,debris,39.0
1,-1,1,grass,80.0
1,9,-2,grass,108.0
1,2,0,debris,38.0
1,8,-3,grass,95.0
1,11,9,rabbit,3.0
1,-3,-1,rabbit,27.1
1,0,-2,rabbit,50.5
1,2,7,wolf,262.5
1,2,-4,debris,10.0
1,3,-1,rabbit,31.0
1,6,0,grass,73.0
1,9,-3,debris,-5.0
1,-13,1,debris,54.0
1,4,0,rabbit,7.5
1,-8,5,grass,102.0
1,5,-4,debris,39.0
1,2,3,debris,56.0
1,-7,-4,grass,89.0
1,6,-4,rabbit,11.0
1,5,5,grass,75.0
1,-5,-2,debris,53.0
1,1,5,rabbit,55.0
1,-7,4,debris,25.0
1,5,0,grass,106.0
1,8,5,debris,21.0
1,0,-14,debris,39.0
1,-3,-3,debris,50.0
1,-5,3,wolf,257.0
1,-4,5,rabbit,21.0
1,-6,-1,debris,10.0
1,-6,0,debris,25.0
1,-1,3,wolf,305.9
1,-3,-5,debris,65.0
1,1,-2,rabbit,22.0
1,5,-3,rabbit,44.2
1,-8,-1,grass,114.0
1,2,2,debris,37.0
1,4,3,rabbit,28.2
1,0,-8,grass,103.0
1,-3,4,rabbit,41.7
1,2,-7,rabbit,54.4
1,-4,-10,rabbit,20.0
1,-3,1,rabbit,34.5
1,4,-4,debris,13.0
1,0,-3,rabbit,21.0
1,6,-3,grass,77.0
1,-2,4,debris,30.0
1,-3,3,rabbit,18.0
1,-5,1,debris,42.0
1,0,0,rabbit,32.5
1,-4,4,rabbit,35.2
1,-2,3,rabbit,35.2
1,1,-6,rabbit,27.5
1,-1,-2,debris,54.0
1,0,5,debris,10.0
1,13,-2,debris,42.0
1,8,-2,grass,82.0
1,-8,0,grass,102.0
1,11,1,grass,73.0
1,3,-4,debris,34.0
1,0,7,rabbit,35.0
1,-1,6,debris,70.0
1,1,1,rabbit,46.0
1,6,-2,rabbit,21.5
1,2,10,debris,73.0
1,-5,2,wolf,264.0
1,-2,-5,rabbit,24.9
1,-2,-2,debris,24.0
1,1,3,debris,44.0
1,-4,-1,rabbit,13.5
1,-2,0,debris,40.0
1,3,-3,debris,51.0
1,6,-1,grass,122.0
1,-1,0,rabbit,11.0
1,1,2,debris,32.0
1,-1,-5,grass,68.0
1,0,9,grass,78.0
1,9,0,debris,33.0
1,-3,-4,debris,22.0
1,4,-2,rabbit,12.8
1,-1,-4,rabbit,46.8
1,-3,-11,wolf,290.0
1,3,7,debris,25.0
1,0,2,rabbit,16.5
1,-3,-9,debris,9.0
1,-4,0,debris,17.0
1,-1,-8,debris,49.0
1,-8,9,grass,101.0
1,1,-3,rabbit,38.2
1,0,3,grass,68.0
1,1,-8,debris,32.0
1,-4,-6,grass,112.0
1,4,2,rabbit,13.8
1,-6,5,debris,61.0
1,0,1,rabbit,24.0
1,0,-1,rabbit,29.0
1,3,4,debris,27.0
1,-1,2,rabbit,34.8
2,6,6,debris,66.0
2,1,-7,debris,56.0
2,-3,-2,rabbit,10.1
2,-12,3,debris,71.0
2,1,-1,rabbit,2.6
2,-1,4,debris,38.0
2,-4,2,rabbit,33.1
2,7,-5,debris,50.0
2,2,4,debris,55.0
2,-7,0,debris,62.0
2,0,4,grass,124.0
2,-6,-2,rabbit,27.5
2,1,8,rabbit,26.7
2,-2,2,debris,18.0
2,-1,-1,debris,31.0
2,3,-2,rabbit,41.0
2,-3,0,rabbit,14.6
2,1,0,debris,26.0
2,-2,5,debris,55.0
2,-4,-5,rabbit,18.0
2,-2,13,debris,49.0
2,-1,1,rabbit,77.5
2,9,-2,grass,118.0
2,2,0,debris,48.0
2,8,-3,grass,105.0
2,0,-2,rabbit,25.2
2,2,-2,rabbit,50.3
2,2,-4,debris,20.0
2,4,-3,rabbit,39.2
2,6,0,grass,83.0
2,9,-3,debris,5.0
2,-13,1,debris,64.0
2,4,0,rabbit,2.2
2,-8,5,grass,112.0
2,5,-4,debris,49.0
2,-3,-6,rabbit,-16.4
2,2,3,debris,66.0
2,-7,-4,grass,99.0
2,5,5,grass,85.0
2,-5,-2,debris,63.0
2,1,5,rabbit,27.5
2,0,1,wolf,295.7
2,-7,4,debris,35.0
2,5,0,rabbit,30.2
2,8,5,debris,31.0
2,0,-14,debris,49.0
2,-3,-3,debris,60.0
2,-4,3,wolf,282.3
2,0,6,rabbit,19.6
2,7,-2,rabbit,46.0
2,4,-1,rabbit,13.0
2,-4,5,wolf,279.9
2,-6,-1,debris,20.0
2,-6,0,debris,35.0
2,-3,2,rabbit,9.0
2,-3,-5,debris,75.0
2,1,6,wolf,232.5
2,0,-6,rabbit,23.8
2,5,4,rabbit,13.2
2,-7,-3,rabbit,25.5
2,0,8,rabbit,29.0
2,5,-3,rabbit,18.4
2,-8,-1,grass,124.0
2,2,2,debris,47.0
2,0,-8,grass,113.0
2,2,1,rabbit,36.2
2,-3,1,rabbit,17.2
2,4,-4,debris,23.0
2,0,-3,rabbit,21.2
2,6,-3,rabbit,24.8
2,-2,4,debris,40.0
2,-5,1,debris,52.0
2,0,0,rabbit,14.0
2,-2,3,rabbit,17.6
2,1,-6,rabbit,13.8
2,-5,5,rabbit,44.2
2,-1,-2,debris,64.0
2,0,5,debris,20.0
2,13,-2,debris,52.0
2,8,-2,grass,92.0
2,-8,0,grass,112.0
2,11,1,grass,83.0
2,3,-4,debris,44.0
2,2,-1,rabbit,17.0
2,-1,6,debris,80.0
2,-1,3,rabbit,23.3
2,1,-4,rabbit,16.0
2,6,-2,rabbit,10.8
2,1,-5,rabbit,57.5
2,2,10,debris,83.0
2,1,-2,rabbit,18.3
2,-2,-2,debris,34.0
2,1,3,debris,54.0
2,-2,0,debris,50.0
2,3,-3,debris,61.0
2,6,-1,grass,132.0
2,-3,-10,wolf,293.5
2,-1,0,rabbit,21.0
2,1,2,debris,42.0
2,1,4,rabbit,18.5
2,-8,-7,rabbit,11.5
2,-1,-5,rabbit,29.5
2,3,-6,rabbit,44.1
2,9,0,debris,43.0
2,-3,-4,debris,32.0
2,-1,-4,rabbit,23.4
2,3,7,debris,35.0
2,-3,-9,debris,19.0
2,-4,0,debris,27.0
2,-1,-8,debris,59.0
2,-8,9,grass,111.0
2,1,-3,rabbit,19.1
2,0,3,rabbit,25.3
2,1,-8,debris,42.0
2,-4,-6,grass,122.0
2,-2,1,rabbit,22.6
2,-6,5,debris,71.0
2,3,4,debris,37.0
2,-1,2,wolf,161.7
3,6,6,debris,76.0
3,1,-7,debris,66.0
3,5,-1,rabbit,-1.0
3,-12,3,debris,81.0
3,1,-1,rabbit,20.2
3,-1,4,debris,48.0
3,2,9,rabbit,20.5
3,7,-5,debris,60.0
3,2,4,debris,65.0
3,-7,0,debris,72.0
3,0,4,rabbit,58.5
3,-2,-1,rabbit,13.0
3,-2,2,debris,28.0
3,-1,-1,debris,41.0
3,3,-2,rabbit,12.0
3,-8,-2,grass,102.1
3,2,-6,rabbit,3.8
3,1,0,debris,36.0
3,2,-3,rabbit,34.1
3,-2,5,debris,65.0
3,-4,-5,rabbit,-11.6
3,-2,13,debris,59.0
3,-1,1,wolf,315.1
3,9,-2,grass,128.0
3,2,0,debris,58.0
3,8,-3,grass,115.0
3,-1,5,rabbit,73.6
3,0,-2,rabbit,13.3
3,2,-2,rabbit,14.1
3,2,-4,debris,30.0
3,2,6,wolf,202.5
3,6,0,grass,93.0
3,9,-3,debris,15.0
3,-13,1,debris,74.0
3,-8,5,grass,122.0
3,5,-4,debris,59.0
3,2,3,debris,76.0
3,-7,-4,rabbit,80.0
3,6,-4,rabbit,13.4
3,5,5,rabbit,60.8
3,-5,-2,debris,73.0
3,1,5,rabbit,13.1
3,-7,4,debris,45.0
3,5,0,rabbit,15.1
3,8,5,debris,41.0
3,0,-14,debris,59.0
3,-3,-3,debris,70.0
3,7,-2,rabbit,19.8
3,-6,-1,debris,30.0
3,-6,0,debris,45.0
3,-9,-8,rabbit,6.5
3,5,-2,rabbit,34.2
3,-3,2,rabbit,7.2
3,-3,-5,debris,85.0
3,-1,-3,rabbit,16.2
3,5,-3,rabbit,5.8
3,-8,-1,grass,62.0
3,2,2,debris,57.0
3,0,-8,grass,123.0
3,-4,-10,wolf,267.5
3,4,-4,debris,33.0
3,0,-3,rabbit,11.0
3,-2,4,debris,50.0
3,-5,1,debris,62.0
3,-4,4,wolf,271.0
3,-2,3,wolf,285.1
3,-3,0,rabbit,12.2
3,-1,-2,debris,74.0
3,0,5,debris,30.0
3,13,-2,debris,62.0
3,8,-2,grass,102.0
3,-8,0,grass,122.0
3,11,1,grass,93.0
3,3,-4,debris,54.0
3,-7,-2,rabbit,22.5
3,-1,6,debris,90.0
3,-1,3,wolf,153.6
3,2,-5,rabbit,47.3
3,1,1,rabbit,26.5
3,0,-7,rabbit,18.4
3,6,-2,rabbit,47.7
3,2,10,debris,93.0
3,-5,2,rabbit,23.1
3,-2,-2,debris,44.0
3,1,3,debris,64.0
3,-4,-1,rabbit,2.1
3,-2,0,debris,60.0
3,3,-3,debris,71.0
3,6,-1,rabbit,56.0
3,0,-5,rabbit,24.5
3,1,2,debris,52.0
3,1,4,rabbit,20.3
3,-2,-3,rabbit,18.4
3,9,0,debris,53.0
3,-3,-4,debris,42.0
3,4,-2,rabbit,35.4
3,3,7,debris,45.0
3,1,7,rabbit,23.0
3,0,2,wolf,194.6
3,-3,-9,debris,29.0
3,-4,0,debris,37.0
3,-1,-8,debris,69.0
3,-8,9,grass,121.0
3,4,-7,rabbit,33.9
3,1,-8,debris,52.0
3,-4,-6,rabbit,39.5
3,-6,5,debris,81.0
3,0,-1,rabbit,4.0
3,3,4,debris,47.0
4,1,-7,debris,76.0
4,-12,3,debris,40.5
4,2,0,debris,68.0
4,2,-6,rabbit,37.2
4,7,-5,debris,70.0
4,0,4,wolf,223.7
4,4,-3,rabbit,29.8
4,0,-14,debris,69.0
4,-8,-2,rabbit,78.5
4,0,5,debris,40.0
4,-6,2,rabbit,13.1
4,-2,5,debris,75.0
4,5,-6,rabbit,23.6
4,8,-3,rabbit,82.2
4,-1,5,rabbit,36.8
4,9,-3,debris,25.0
4,5,5,rabbit,30.4
4,6,1,rabbit,4.1
4,0,1,wolf,202.9
4,-7,4,debris,55.0
4,-1,4,debris,58.0
4,8,5,debris,51.0
4,7,-2,rabbit,49.8
4,-11,4,grass,87.0
4,-2,13,debris,69.0
4,-5,-2,debris,83.0
4,-1,-3,rabbit,13.4
4,1,-2,rabbit,6.0
4,-8,-1,grass,72.0
4,0,3,wolf,161.1
4,-3,3,wolf,240.0
4,4,-4,debris,43.0
4,2,10,debris,46.5
4,0,0,wolf,277.2
4,5,-1,rabbit,-3.2
4,13,-2,debris,72.0
4,8,-2,grass,112.0
4,-8,0,grass,132.0
4,11,1,grass,103.0
4,-3,-5,debris,95.0
4,-2,6,rabbit,16.4
4,-13,1,debris,84.0
4,-2,-2,debris,54.0
4,-2,2,debris,38.0
4,5,-2,rabbit,42.7
4,1,2,debris,62.0
4,3,7,debris,55.0
4,-1,-8,debris,79.0
4,-9,9,grass,93.9
4,9,0,debris,63.0
4,3,4,debris,57.0
4,-1,2,wolf,265.2
4,6,6,debris,86.0
4,-3,-2,rabbit,5.0
4,1,9,rabbit,14.3
4,1,-1,rabbit,8.3
4,-6,-1,debris,40.0
4,-7,0,debris,82.0
4,-2,0,debris,70.0
4,-1,-1,debris,51.0
4,1,0,debris,46.0
4,1,-8,debris,62.0
4,9,-2,grass,138.0
4,-4,0,debris,47.0
4,-3,-1,rabbit,1.8
4,4,-1,rabbit,7.0
4,2,-4,debris,40.0
4,-8,5,grass,132.0
4,5,-4,debris,69.0
4,-3,-6,rabbit,-13.1
4,2,3,debris,86.0
4,-7,-4,rabbit,40.0
4,1,-3,rabbit,9.1
4,1,-5,rabbit,19.5
4,-3,-3,debris,80.0
4,-6,0,debris,55.0
4,2,5,rabbit,15.3
4,1,-4,rabbit,17.9
4,-6,-4,rabbit,26.6
4,0,-8,rabbit,84.9
4,1,10,grass,79.0
4,6,-3,rabbit,29.2
4,-2,4,debris,60.0
4,2,4,debris,75.0
4,-1,6,debris,45.0
4,3,-4,debris,64.0
4,0,7,rabbit,65.0
4,2,-1,rabbit,15.2
4,1,3,debris,74.0
4,3,-3,debris,81.0
4,6,-1,rabbit,28.0
4,-1,-2,debris,84.0
4,4,6,rabbit,15.3
4,-8,-7,rabbit,1.5
4,2,2,debris,67.0
4,6,0,rabbit,22.7
4,-3,-4,debris,52.0
4,-3,-9,debris,39.0
4,-5,1,debris,72.0
4,-8,9,grass,60.5
4,-2,-4,rabbit,11.2
4,-4,-6,rabbit,19.8
4,5,-5,rabbit,8.4
4,-4,-9,wolf,241.5
4,-6,5,debris,91.0
5,1,-7,debris,38.0
5,2,-8,grass,94.0
5,-12,3,debris,50.5
5,2,0,debris,78.0
5,7,-5,debris,80.0
5,0,-14,debris,79.0
